,"('k6a 0',)","('k6a 1',)","('k6a 2',)","('k6a 3',)","('k6a 4',)",k6a 0_pred,k6a 1_pred,k6a 2_pred,k6a 3_pred,k6a 4_pred
9875,0.9307,0.0669,0.0024,0.0001,0.0,0.9404658,0.060433153,0.0,0.0,0.0
9876,0.5232,0.3386,0.1098,0.0239,0.004,0.5261601,0.33575228,0.113399796,0.0,0.0
9877,0.5232,0.3386,0.1098,0.0239,0.004,0.52272457,0.3384325,0.108614154,0.0,0.0
9878,0.9307,0.0669,0.0024,0.0001,0.0,0.9289122,0.06597808,0.0,0.0,0.0
9879,0.5232,0.3386,0.1098,0.0239,0.004,0.5235708,0.33768657,0.11100797,0.0,0.0
9880,0.9307,0.0669,0.0024,0.0001,0.0,0.9303776,0.06742972,0.0015751943,0.0,0.0
9881,0.5232,0.3386,0.1098,0.0239,0.004,0.52505016,0.33654153,0.109947756,0.0,0.0
9882,0.9307,0.0669,0.0024,0.0001,0.0,0.9317968,0.066641785,0.0,0.0,0.0
9883,0.5232,0.3386,0.1098,0.0239,0.004,0.5235737,0.3385349,0.11023437,0.0,0.0
9884,0.5232,0.3386,0.1098,0.0239,0.004,0.5223597,0.33869782,0.109947704,0.0,0.0
9885,0.5232,0.3386,0.1098,0.0239,0.004,0.52231866,0.33919546,0.110071145,0.0,0.0
9886,0.9307,0.0669,0.0024,0.0001,0.0,0.9316853,0.06535081,0.0,0.0,0.0
9887,0.5232,0.3386,0.1098,0.0239,0.004,0.5221479,0.33865374,0.11157648,0.0,0.0
9888,0.9307,0.0669,0.0024,0.0001,0.0,0.93126196,0.066838324,0.0024038237,0.0,0.0
9889,0.9307,0.0669,0.0024,0.0001,0.0,0.9319283,0.06678248,0.0,0.0,0.0
9890,0.5232,0.3386,0.1098,0.0239,0.004,0.5293491,0.33449587,0.10861425,0.0,0.0
9891,0.5232,0.3386,0.1098,0.0239,0.004,0.5243621,0.3366619,0.10982139,0.0,0.0
9892,0.5232,0.3386,0.1098,0.0239,0.004,0.5231032,0.33694544,0.11155047,0.0,0.0
9893,0.5232,0.3386,0.1098,0.0239,0.004,0.5243061,0.33673304,0.11030242,0.0,0.0
9894,0.9307,0.0669,0.0024,0.0001,0.0,0.9277822,0.068003066,0.0,0.0,0.0
9895,0.5232,0.3386,0.1098,0.0239,0.004,0.5216432,0.33852172,0.1110112,0.0,0.0
9896,0.5232,0.3386,0.1098,0.0239,0.004,0.52541244,0.33587816,0.10924854,0.0,0.0
9897,0.5232,0.3386,0.1098,0.0239,0.004,0.5220967,0.338114,0.11081912,0.0,0.0
9898,0.5232,0.3386,0.1098,0.0239,0.004,0.5233045,0.33827493,0.11039301,0.0,0.0
9899,0.5232,0.3386,0.1098,0.0239,0.004,0.5244031,0.33661166,0.11033477,0.0,0.0
9900,0.9307,0.0669,0.0024,0.0001,0.0,0.93247324,0.066093,0.0018944591,0.0,0.0
9901,0.5232,0.3386,0.1098,0.0239,0.004,0.5254105,0.33545607,0.10965881,0.0,0.0
9902,0.5232,0.3386,0.1098,0.0239,0.004,0.52458763,0.33752248,0.11075015,0.0,0.0
9903,0.5232,0.3386,0.1098,0.0239,0.004,0.52186966,0.33829522,0.1116471,0.0,0.0
9904,0.9307,0.0669,0.0024,0.0001,0.0,0.9309219,0.06692127,0.0,0.0,0.0
9905,0.5232,0.3386,0.1098,0.0239,0.004,0.5259603,0.33357954,0.110639475,0.0,0.0
9906,0.9307,0.0669,0.0024,0.0001,0.0,0.9396734,0.061284788,0.0,0.0,0.0
9907,0.5232,0.3386,0.1098,0.0239,0.004,0.5223588,0.33901995,0.11079208,0.0,0.0
9908,0.9307,0.0669,0.0024,0.0001,0.0,0.9318222,0.066357106,0.0,0.0,0.0
9909,0.5232,0.3386,0.1098,0.0239,0.004,0.8019294,0.14812617,0.0,0.0,0.0
9910,0.9307,0.0669,0.0024,0.0001,0.0,0.93148565,0.06678867,0.0023485683,0.0,0.0
9911,0.9307,0.0669,0.0024,0.0001,0.0,0.9396817,0.061234243,0.0,0.0,0.0
9912,0.9307,0.0669,0.0024,0.0001,0.0,0.94026613,0.060555696,0.0,0.0,0.0
9913,0.5232,0.3386,0.1098,0.0239,0.004,0.52183133,0.33796802,0.11130373,0.0,0.0
9914,0.9307,0.0669,0.0024,0.0001,0.0,0.9288808,0.066161394,0.0,0.0,0.0
9915,0.5232,0.3386,0.1098,0.0239,0.004,0.52540445,0.33725157,0.11063119,0.0,0.0
9916,0.9307,0.0669,0.0024,0.0001,0.0,0.93204635,0.066633165,0.0,0.0,0.0
9917,0.5232,0.3386,0.1098,0.0239,0.004,0.52338195,0.3372642,0.109830156,0.0,0.0
9918,0.9307,0.0669,0.0024,0.0001,0.0,0.932327,0.06620994,0.001959445,0.0,0.0
9919,0.9307,0.0669,0.0024,0.0001,0.0,0.93124104,0.06649847,0.0,0.0,0.0
9920,0.5232,0.3386,0.1098,0.0239,0.004,0.52310693,0.33905825,0.11170419,0.0,0.0
9921,0.5232,0.3386,0.1098,0.0239,0.004,0.5249677,0.3370465,0.110614344,0.0,0.0
9922,0.9307,0.0669,0.0024,0.0001,0.0,0.93219864,0.06640177,0.002066927,0.0,0.0
9923,0.9307,0.0669,0.0024,0.0001,0.0,0.9278998,0.06703092,0.0,0.0,0.0
9924,0.5232,0.3386,0.1098,0.0239,0.004,0.52313465,0.33937353,0.11182308,0.0,0.0
9925,0.5232,0.3386,0.1098,0.0239,0.004,0.5281019,0.3347884,0.10902485,0.0,0.0
9926,0.5232,0.3386,0.1098,0.0239,0.004,0.52719206,0.33715212,0.112719186,0.0,0.0
9927,0.5232,0.3386,0.1098,0.0239,0.004,0.52300006,0.33790138,0.109671004,0.0,0.0
9928,0.5232,0.3386,0.1098,0.0239,0.004,0.5220313,0.33871657,0.1082989,0.0,0.0
9929,0.9307,0.0669,0.0024,0.0001,0.0,0.9321942,0.06645523,0.0,0.0,0.0
9930,0.5232,0.3386,0.1098,0.0239,0.004,0.52530533,0.337015,0.110651456,0.0,0.0
9931,0.9307,0.0669,0.0024,0.0001,0.0,0.94049656,0.06044352,0.0,0.0,0.0
9932,0.5232,0.3386,0.1098,0.0239,0.004,0.52117866,0.3401779,0.10974445,0.0,0.0
9933,0.5232,0.3386,0.1098,0.0239,0.004,0.52455306,0.33756337,0.11076649,0.0,0.0
9934,0.5232,0.3386,0.1098,0.0239,0.004,0.5239155,0.3363085,0.10971271,0.0,0.0
9935,0.5232,0.3386,0.1098,0.0239,0.004,0.5236081,0.33701175,0.11061093,0.0,0.0
9936,0.9307,0.0669,0.0024,0.0001,0.0,0.9362984,0.06461516,0.0,0.0,0.0
9937,0.5232,0.3386,0.1098,0.0239,0.004,0.524403,0.3367485,0.11043111,0.0,0.0
9938,0.5232,0.3386,0.1098,0.0239,0.004,0.52253073,0.33888665,0.1115878,0.0,0.0
9939,0.9307,0.0669,0.0024,0.0001,0.0,0.93342936,0.06540359,0.0,0.0,0.0
9940,0.5232,0.3386,0.1098,0.0239,0.004,0.52508295,0.33630964,0.110502176,0.0,0.0
9941,0.9307,0.0669,0.0024,0.0001,0.0,0.9318075,0.06611307,0.0,0.0,0.0
9942,0.5232,0.3386,0.1098,0.0239,0.004,0.5211645,0.3400801,0.109400705,0.0,0.0
9943,0.5232,0.3386,0.1098,0.0239,0.004,0.5225928,0.33861688,0.111986786,0.0,0.0
9944,0.5232,0.3386,0.1098,0.0239,0.004,0.52412945,0.33435923,0.111806326,0.0,0.0
9945,0.5232,0.3386,0.1098,0.0239,0.004,0.5253067,0.33598968,0.11031891,0.0,0.0
9946,0.9307,0.0669,0.0024,0.0001,0.0,0.9315193,0.06668703,0.0023073088,0.0,0.0
9947,0.9307,0.0669,0.0024,0.0001,0.0,0.93039167,0.06648682,0.0,0.0,0.0
9948,0.5232,0.3386,0.1098,0.0239,0.004,0.5236928,0.33733195,0.109765045,0.0,0.0
9949,0.9307,0.0669,0.0024,0.0001,0.0,0.93860435,0.062463656,0.0,0.0,0.0
9950,0.5232,0.3386,0.1098,0.0239,0.004,0.52520514,0.33730802,0.11052337,0.0,0.0
9951,0.9307,0.0669,0.0024,0.0001,0.0,0.93830794,0.06265692,0.0,0.0,0.0
9952,0.5232,0.3386,0.1098,0.0239,0.004,0.5254916,0.33665654,0.11080099,0.0,0.0
9953,0.5232,0.3386,0.1098,0.0239,0.004,0.5255018,0.3370553,0.1110578,0.0,0.0
9954,0.5232,0.3386,0.1098,0.0239,0.004,0.5248453,0.33640143,0.11028429,0.0,0.0
9955,0.9307,0.0669,0.0024,0.0001,0.0,0.9295567,0.067106694,0.0,0.0,0.0
9956,0.9307,0.0669,0.0024,0.0001,0.0,0.9307722,0.06701125,0.0,0.0,0.0
9957,0.5232,0.3386,0.1098,0.0239,0.004,0.52539545,0.33440256,0.10909837,0.0,0.0
9958,0.5232,0.3386,0.1098,0.0239,0.004,0.5242029,0.3367493,0.11023017,0.0,0.0
9959,0.5232,0.3386,0.1098,0.0239,0.004,0.5252098,0.33617193,0.11059995,0.0,0.0
9960,0.5232,0.3386,0.1098,0.0239,0.004,0.52339137,0.33806083,0.11072619,0.0,0.0
9961,0.5232,0.3386,0.1098,0.0239,0.004,0.5224633,0.3386524,0.11263425,0.0,0.0
9962,0.9307,0.0669,0.0024,0.0001,0.0,0.93834317,0.062730655,0.0,0.0,0.0
9963,0.9307,0.0669,0.0024,0.0001,0.0,0.92879367,0.06628686,0.0,0.0,0.0
9964,0.5232,0.3386,0.1098,0.0239,0.004,0.5214537,0.34004253,0.10982739,0.0,0.0
9965,0.9307,0.0669,0.0024,0.0001,0.0,0.93110156,0.06688094,0.0,0.0,0.0
9966,0.5232,0.3386,0.1098,0.0239,0.004,0.5229335,0.3386947,0.110187605,0.0,0.0
9967,0.9307,0.0669,0.0024,0.0001,0.0,0.9324816,0.06606465,0.0018761232,0.0,0.0
9968,0.9307,0.0669,0.0024,0.0001,0.0,0.93171906,0.06661787,0.0022287294,0.0,0.0
9969,0.5232,0.3386,0.1098,0.0239,0.004,0.52382195,0.33708218,0.11008045,0.0,0.0
9970,0.5232,0.3386,0.1098,0.0239,0.004,0.5223912,0.33902782,0.11102592,0.0,0.0
9971,0.5232,0.3386,0.1098,0.0239,0.004,0.5251236,0.33630615,0.11057382,0.0,0.0
9972,0.9307,0.0669,0.0024,0.0001,0.0,0.933503,0.06677666,0.0,0.0,0.0
9973,0.9307,0.0669,0.0024,0.0001,0.0,0.94039,0.06051234,0.0,0.0,0.0
9974,0.5232,0.3386,0.1098,0.0239,0.004,0.52377236,0.3388843,0.109372295,0.0,0.0
9975,0.9307,0.0669,0.0024,0.0001,0.0,0.9318586,0.06668251,0.0,0.0,0.0
9976,0.5232,0.3386,0.1098,0.0239,0.004,0.5231238,0.33812907,0.110257685,0.0,0.0
9977,0.9307,0.0669,0.0024,0.0001,0.0,0.940475,0.06042339,0.0,0.0,0.0
9978,0.5232,0.3386,0.1098,0.0239,0.004,0.5237454,0.3370471,0.11114335,0.0,0.0
9979,0.5232,0.3386,0.1098,0.0239,0.004,0.5237146,0.33750433,0.111038186,0.0,0.0
9980,0.5232,0.3386,0.1098,0.0239,0.004,0.52256465,0.33787808,0.11009558,0.0,0.0
9981,0.9307,0.0669,0.0024,0.0001,0.0,0.931091,0.066603355,0.0,0.0,0.0
9982,0.5232,0.3386,0.1098,0.0239,0.004,0.5225571,0.33854666,0.111237586,0.0,0.0
9983,0.5232,0.3386,0.1098,0.0239,0.004,0.5249399,0.33727527,0.11079948,0.0,0.0
9984,0.9307,0.0669,0.0024,0.0001,0.0,0.9312971,0.06695335,0.0,0.0,0.0
9985,0.5232,0.3386,0.1098,0.0239,0.004,0.5238836,0.33664072,0.11033643,0.0,0.0
9986,0.9307,0.0669,0.0024,0.0001,0.0,0.9320785,0.06614791,0.0,0.0,0.0
9987,0.5232,0.3386,0.1098,0.0239,0.004,0.52345985,0.33686513,0.1110098,0.0,0.0
9988,0.5232,0.3386,0.1098,0.0239,0.004,0.518924,0.3387327,0.112561546,0.0,0.0
9989,0.5232,0.3386,0.1098,0.0239,0.004,0.5234014,0.33689082,0.1104825,0.0,0.0
9990,0.9307,0.0669,0.0024,0.0001,0.0,0.93131244,0.06690299,0.0,0.0,0.0
9991,0.9307,0.0669,0.0024,0.0001,0.0,0.9390305,0.06197829,0.0,0.0,0.0
9992,0.9307,0.0669,0.0024,0.0001,0.0,0.92949134,0.0638169,0.0,0.0,0.0
9993,0.5232,0.3386,0.1098,0.0239,0.004,0.5244846,0.3377011,0.11062831,0.0,0.0
9994,0.9307,0.0669,0.0024,0.0001,0.0,0.9310246,0.067047775,0.0,0.0,0.0
9995,0.5232,0.3386,0.1098,0.0239,0.004,0.52691686,0.336358,0.11085822,0.0,0.0
9996,0.9307,0.0669,0.0024,0.0001,0.0,0.93725437,0.06378521,0.0,0.0,0.0
9997,0.9307,0.0669,0.0024,0.0001,0.0,0.93191195,0.06655973,0.0021854471,0.0,0.0
9998,0.5232,0.3386,0.1098,0.0239,0.004,0.52413535,0.3359804,0.11078216,0.0,0.0
9999,0.9307,0.0669,0.0024,0.0001,0.0,0.9313208,0.06643802,0.0,0.0,0.0
10000,0.5232,0.3386,0.1098,0.0239,0.004,0.52279395,0.3388042,0.11140245,0.0,0.0
10001,0.9307,0.0669,0.0024,0.0001,0.0,0.93423307,0.06635493,0.0,0.0,0.0
10002,0.5232,0.3386,0.1098,0.0239,0.004,0.5224341,0.33850464,0.11147996,0.0,0.0
10003,0.5232,0.3386,0.1098,0.0239,0.004,0.5258593,0.33555335,0.10858509,0.0,0.0
10004,0.9307,0.0669,0.0024,0.0001,0.0,0.9315983,0.06670039,0.0,0.0,0.0
10005,0.9307,0.0669,0.0024,0.0001,0.0,0.92951447,0.066415526,0.0,0.0,0.0
10006,0.9307,0.0669,0.0024,0.0001,0.0,0.92742777,0.06906395,0.0,0.0,0.0
10007,0.9307,0.0669,0.0024,0.0001,0.0,0.92736244,0.06816538,0.0,0.0,0.0
10008,0.9307,0.0669,0.0024,0.0001,0.0,0.9384688,0.06252381,0.0,0.0,0.0
10009,0.5232,0.3386,0.1098,0.0239,0.004,0.52514464,0.33683643,0.11066554,0.0,0.0
10010,0.5232,0.3386,0.1098,0.0239,0.004,0.5223657,0.33879325,0.11189026,0.0,0.0
10011,0.9307,0.0669,0.0024,0.0001,0.0,0.9315649,0.06646371,0.002199987,0.0,0.0
10012,0.9307,0.0669,0.0024,0.0001,0.0,0.93075436,0.066425204,0.002352491,0.0,0.0
10013,0.9307,0.0669,0.0024,0.0001,0.0,0.93234867,0.066234365,0.0019687917,0.0,0.0
10014,0.9307,0.0669,0.0024,0.0001,0.0,0.9157157,0.07810343,0.0010283533,0.0,0.0
10015,0.5232,0.3386,0.1098,0.0239,0.004,0.5233661,0.33876434,0.1100641,0.0,0.0
10016,0.9307,0.0669,0.0024,0.0001,0.0,0.9319726,0.06642294,0.0,0.0,0.0
10017,0.9307,0.0669,0.0024,0.0001,0.0,0.9301732,0.066597536,0.0,0.0,0.0
10018,0.9307,0.0669,0.0024,0.0001,0.0,0.9304965,0.066515066,0.0,0.0,0.0
10019,0.5232,0.3386,0.1098,0.0239,0.004,0.52256954,0.33856702,0.112092115,0.0,0.0
10020,0.9307,0.0669,0.0024,0.0001,0.0,0.9324068,0.06640193,0.0,0.0,0.0
10021,0.9307,0.0669,0.0024,0.0001,0.0,0.94004,0.06093748,0.0,0.0,0.0
10022,0.9307,0.0669,0.0024,0.0001,0.0,0.9319718,0.06639044,0.00209089,0.0,0.0
10023,0.5232,0.3386,0.1098,0.0239,0.004,0.7658321,0.17011023,0.0,0.0,0.0
10024,0.9307,0.0669,0.0024,0.0001,0.0,0.93907577,0.061832413,0.0,0.0,0.0
10025,0.5232,0.3386,0.1098,0.0239,0.004,0.52735025,0.3350937,0.113124795,0.0,0.0
10026,0.5232,0.3386,0.1098,0.0239,0.004,0.5263117,0.33559147,0.11049379,0.0,0.0
10027,0.5232,0.3386,0.1098,0.0239,0.004,0.5214604,0.34006095,0.1098601,0.0,0.0
10028,0.9307,0.0669,0.0024,0.0001,0.0,0.9399569,0.060985494,0.0,0.0,0.0
10029,0.5232,0.3386,0.1098,0.0239,0.004,0.5233692,0.33705634,0.10929459,0.0,0.0
10030,0.9307,0.0669,0.0024,0.0001,0.0,0.932352,0.06612568,0.0019224565,0.0,0.0
10031,0.5232,0.3386,0.1098,0.0239,0.004,0.52208585,0.33889037,0.11093963,0.0,0.0
10032,0.9307,0.0669,0.0024,0.0001,0.0,0.93239135,0.06615074,0.0019267127,0.0,0.0
10033,0.9307,0.0669,0.0024,0.0001,0.0,0.9302366,0.06646584,0.0,0.0,0.0
10034,0.9307,0.0669,0.0024,0.0001,0.0,0.93124664,0.06639471,0.0,0.0,0.0
10035,0.9307,0.0669,0.0024,0.0001,0.0,0.9321495,0.0663245,0.0020363554,0.0,0.0
10036,0.5232,0.3386,0.1098,0.0239,0.004,0.52331555,0.33844864,0.11164911,0.0,0.0
10037,0.9307,0.0669,0.0024,0.0001,0.0,0.9323901,0.06619148,0.001947403,0.0,0.0
10038,0.9307,0.0669,0.0024,0.0001,0.0,0.9337716,0.065448985,0.0,0.0,0.0
10039,0.9307,0.0669,0.0024,0.0001,0.0,0.9323764,0.06621707,0.001956407,0.0,0.0
10040,0.5232,0.3386,0.1098,0.0239,0.004,0.52307975,0.33763054,0.11207137,0.0,0.0
10041,0.9307,0.0669,0.0024,0.0001,0.0,0.93133426,0.06686288,0.0,0.0,0.0
10042,0.5232,0.3386,0.1098,0.0239,0.004,0.5236767,0.33610946,0.109018646,0.0,0.0
10043,0.9307,0.0669,0.0024,0.0001,0.0,0.9383439,0.06272991,0.0,0.0,0.0
10044,0.5232,0.3386,0.1098,0.0239,0.004,0.52393353,0.33716044,0.11009826,0.0,0.0
10045,0.9307,0.0669,0.0024,0.0001,0.0,0.9302993,0.06651798,0.0,0.0,0.0
10046,0.5232,0.3386,0.1098,0.0239,0.004,0.52442425,0.33764353,0.11032844,0.0,0.0
10047,0.5232,0.3386,0.1098,0.0239,0.004,0.52485794,0.33727977,0.11076209,0.0,0.0
10048,0.9307,0.0669,0.0024,0.0001,0.0,0.9309894,0.06662223,0.0,0.0,0.0
10049,0.9307,0.0669,0.0024,0.0001,0.0,0.9312433,0.06655045,0.0,0.0,0.0
10050,0.9307,0.0669,0.0024,0.0001,0.0,0.93998784,0.0609928,0.0,0.0,0.0
10051,0.9307,0.0669,0.0024,0.0001,0.0,0.93970525,0.06116787,0.0,0.0,0.0
10052,0.5232,0.3386,0.1098,0.0239,0.004,0.52287793,0.33875754,0.11109548,0.0,0.0
10053,0.9307,0.0669,0.0024,0.0001,0.0,0.93164337,0.066608444,0.0022390522,0.0,0.0
10054,0.9307,0.0669,0.0024,0.0001,0.0,0.92979157,0.06649248,0.0,0.0,0.0
10055,0.5232,0.3386,0.1098,0.0239,0.004,0.52514815,0.33613336,0.11038735,0.0,0.0
10056,0.5232,0.3386,0.1098,0.0239,0.004,0.52773577,0.33458278,0.109387465,0.0,0.0
10057,0.5232,0.3386,0.1098,0.0239,0.004,0.5243317,0.33702457,0.109757036,0.0,0.0
10058,0.5232,0.3386,0.1098,0.0239,0.004,0.52515876,0.33757198,0.10903598,0.0,0.0
10059,0.9307,0.0669,0.0024,0.0001,0.0,0.9399458,0.060955018,0.0,0.0,0.0
10060,0.9307,0.0669,0.0024,0.0001,0.0,0.92935365,0.06364654,0.0,0.0,0.0
10061,0.5232,0.3386,0.1098,0.0239,0.004,0.527122,0.3375174,0.10533964,0.0,0.0
10062,0.9307,0.0669,0.0024,0.0001,0.0,0.9315626,0.06656037,0.0,0.0,0.0
10063,0.5232,0.3386,0.1098,0.0239,0.004,0.5225166,0.33679405,0.11284513,0.0,0.0
10064,0.9307,0.0669,0.0024,0.0001,0.0,0.932314,0.06637338,0.0020282362,0.0,0.0
10065,0.5232,0.3386,0.1098,0.0239,0.004,0.5233277,0.33692873,0.11037714,0.0,0.0
10066,0.9307,0.0669,0.0024,0.0001,0.0,0.9309682,0.06692721,0.0025052018,0.0,0.0
10067,0.5232,0.3386,0.1098,0.0239,0.004,0.52207625,0.33848435,0.11127407,0.0,0.0
10068,0.5232,0.3386,0.1098,0.0239,0.004,0.52257246,0.33896986,0.111641675,0.0,0.0
10069,0.5232,0.3386,0.1098,0.0239,0.004,0.52580404,0.33746308,0.10977613,0.0,0.0
10070,0.9307,0.0669,0.0024,0.0001,0.0,0.9296415,0.06683938,0.0,0.0,0.0
10071,0.9307,0.0669,0.0024,0.0001,0.0,0.9325462,0.06605669,0.0,0.0,0.0
10072,0.9307,0.0669,0.0024,0.0001,0.0,0.9280785,0.06759468,0.0031985305,0.0,0.0
10073,0.5232,0.3386,0.1098,0.0239,0.004,0.5225581,0.3385465,0.11123721,0.0,0.0
10074,0.5232,0.3386,0.1098,0.0239,0.004,0.5243826,0.33756813,0.11246887,0.0,0.0
10075,0.9307,0.0669,0.0024,0.0001,0.0,0.8983104,0.089339115,0.0,0.0,0.0
10076,0.9307,0.0669,0.0024,0.0001,0.0,0.93106836,0.06686595,0.0,0.0,0.0
10077,0.9307,0.0669,0.0024,0.0001,0.0,0.9296154,0.06721756,0.0028089732,0.0,0.0
10078,0.5232,0.3386,0.1098,0.0239,0.004,0.5241215,0.33608693,0.11096866,0.0,0.0
10079,0.5232,0.3386,0.1098,0.0239,0.004,0.5234612,0.3376429,0.11005605,0.0,0.0
10080,0.5232,0.3386,0.1098,0.0239,0.004,0.5212624,0.34013122,0.10955592,0.0,0.0
10081,0.9307,0.0669,0.0024,0.0001,0.0,0.93205786,0.06630877,0.0020565689,0.0,0.0
10082,0.9307,0.0669,0.0024,0.0001,0.0,0.93242455,0.06615935,0.0019251425,0.0,0.0
10083,0.9307,0.0669,0.0024,0.0001,0.0,0.9291606,0.06707136,0.0,0.0,0.0
10084,0.9307,0.0669,0.0024,0.0001,0.0,0.9318159,0.06650053,0.0,0.0,0.0
10085,0.5232,0.3386,0.1098,0.0239,0.004,0.522631,0.33849582,0.1100314,0.0,0.0
10086,0.9307,0.0669,0.0024,0.0001,0.0,0.9269058,0.067714594,0.0,0.0,0.0
10087,0.5232,0.3386,0.1098,0.0239,0.004,0.5224236,0.33811605,0.10761291,0.0,0.0
10088,0.5232,0.3386,0.1098,0.0239,0.004,0.52513707,0.33451393,0.110254645,0.0,0.0
10089,0.5232,0.3386,0.1098,0.0239,0.004,0.52626145,0.3379617,0.11205977,0.0,0.0
10090,0.9307,0.0669,0.0024,0.0001,0.0,0.9382155,0.062832505,0.0,0.0,0.0
10091,0.5232,0.3386,0.1098,0.0239,0.004,0.52447116,0.33661294,0.11037264,0.0,0.0
10092,0.9307,0.0669,0.0024,0.0001,0.0,0.9396093,0.06130983,0.0,0.0,0.0
10093,0.5232,0.3386,0.1098,0.0239,0.004,0.5227935,0.33860493,0.110544965,0.0,0.0
10094,0.5232,0.3386,0.1098,0.0239,0.004,0.5246011,0.33862278,0.109274924,0.0,0.0
10095,0.9307,0.0669,0.0024,0.0001,0.0,0.93152326,0.06673899,0.0,0.0,0.0
10096,0.9307,0.0669,0.0024,0.0001,0.0,0.939041,0.06193476,0.0,0.0,0.0
10097,0.9307,0.0669,0.0024,0.0001,0.0,0.93114233,0.06320105,0.0,0.0,0.0
10098,0.9307,0.0669,0.0024,0.0001,0.0,0.93155515,0.06666881,0.0022942778,0.0,0.0
10099,0.5232,0.3386,0.1098,0.0239,0.004,0.5272412,0.3357298,0.10932621,0.0,0.0
10100,0.9307,0.0669,0.0024,0.0001,0.0,0.9273535,0.06703584,0.0,0.0,0.0
10101,0.9307,0.0669,0.0024,0.0001,0.0,0.93221784,0.06629619,0.0020179767,0.0,0.0
10102,0.9307,0.0669,0.0024,0.0001,0.0,0.94056165,0.060374454,0.0,0.0,0.0
10103,0.5232,0.3386,0.1098,0.0239,0.004,0.5210265,0.3401975,0.10907932,0.0,0.0
10104,0.9307,0.0669,0.0024,0.0001,0.0,0.9324815,0.06606473,0.0018761717,0.0,0.0
10105,0.9307,0.0669,0.0024,0.0001,0.0,0.9282348,0.06832892,0.0,0.0,0.0
10106,0.9307,0.0669,0.0024,0.0001,0.0,0.9321298,0.066366635,0.0020650588,0.0,0.0
10107,0.9307,0.0669,0.0024,0.0001,0.0,0.9326101,0.066030174,0.0018409211,0.0,0.0
10108,0.9307,0.0669,0.0024,0.0001,0.0,0.92904764,0.06731194,0.0,0.0,0.0
10109,0.9307,0.0669,0.0024,0.0001,0.0,0.93300164,0.06526615,0.0,0.0,0.0
10110,0.5232,0.3386,0.1098,0.0239,0.004,0.5247374,0.3377733,0.110645086,0.0,0.0
10111,0.5232,0.3386,0.1098,0.0239,0.004,0.52615166,0.3357813,0.110007346,0.0,0.0
10112,0.5232,0.3386,0.1098,0.0239,0.004,0.52946585,0.333309,0.1065718,0.0,0.0
10113,0.9307,0.0669,0.0024,0.0001,0.0,0.9403307,0.060629282,0.0,0.0,0.0
10114,0.9307,0.0669,0.0024,0.0001,0.0,0.92727625,0.06778352,0.0,0.0,0.0
10115,0.5232,0.3386,0.1098,0.0239,0.004,0.5260349,0.3371464,0.10992143,0.0,0.0
10116,0.9307,0.0669,0.0024,0.0001,0.0,0.9270983,0.068970084,0.0,0.0,0.0
10117,0.5232,0.3386,0.1098,0.0239,0.004,0.5267507,0.33598992,0.10880357,0.0,0.0
10118,0.9307,0.0669,0.0024,0.0001,0.0,0.9304931,0.066434935,0.0,0.0,0.0
10119,0.9307,0.0669,0.0024,0.0001,0.0,0.9317403,0.0663713,0.0,0.0,0.0
10120,0.9307,0.0669,0.0024,0.0001,0.0,0.9324233,0.06623445,0.0019568764,0.0,0.0
10121,0.9307,0.0669,0.0024,0.0001,0.0,0.9310826,0.06710379,0.0,0.0,0.0
10122,0.9307,0.0669,0.0024,0.0001,0.0,0.93140805,0.066887096,0.0,0.0,0.0
10123,0.9307,0.0669,0.0024,0.0001,0.0,0.93191487,0.06654963,0.002177164,0.0,0.0
10124,0.5232,0.3386,0.1098,0.0239,0.004,0.52340436,0.33809456,0.110122316,0.0,0.0
10125,0.9307,0.0669,0.0024,0.0001,0.0,0.9308311,0.06652309,0.0,0.0,0.0
10126,0.9307,0.0669,0.0024,0.0001,0.0,0.9279574,0.06779087,0.0032961369,0.0,0.0
10127,0.5232,0.3386,0.1098,0.0239,0.004,0.5240065,0.33698943,0.1120954,0.0,0.0
10128,0.9307,0.0669,0.0024,0.0001,0.0,0.9402412,0.06058199,0.0,0.0,0.0
10129,0.9307,0.0669,0.0024,0.0001,0.0,0.94011676,0.060816016,0.0,0.0,0.0
10130,0.9307,0.0669,0.0024,0.0001,0.0,0.93488723,0.06573097,0.0,0.0,0.0
10131,0.5232,0.3386,0.1098,0.0239,0.004,0.5222207,0.3385193,0.111373775,0.0,0.0
10132,0.9307,0.0669,0.0024,0.0001,0.0,0.9270947,0.06924623,0.0,0.0,0.0
10133,0.9307,0.0669,0.0024,0.0001,0.0,0.9300632,0.06563473,0.0,0.0,0.0
10134,0.9307,0.0669,0.0024,0.0001,0.0,0.9300875,0.06674694,0.0,0.0,0.0
10135,0.5232,0.3386,0.1098,0.0239,0.004,0.52571213,0.33626774,0.111012064,0.0,0.0
10136,0.9307,0.0669,0.0024,0.0001,0.0,0.9319719,0.06636658,0.0020946786,0.0,0.0
10137,0.9307,0.0669,0.0024,0.0001,0.0,0.9324314,0.06896275,0.003164839,0.0,0.0
10138,0.5232,0.3386,0.1098,0.0239,0.004,0.5215441,0.3398774,0.10991284,0.0,0.0
10139,0.9307,0.0669,0.0024,0.0001,0.0,0.93998134,0.06095952,0.0,0.0,0.0
10140,0.5232,0.3386,0.1098,0.0239,0.004,0.52202034,0.33987346,0.10923487,0.0,0.0
