,"('k1 0',)","('k1 1',)","('k1 2',)","('k1 3',)","('k1 4',)",k1 0_pred,k1 1_pred,k1 2_pred,k1 3_pred,k1 4_pred
9264,0.7501,0.2155,0.031,0.003,0.0002,0.7452902,0.21735525,0.0,0.004766457,0.0
9265,0.7501,0.2155,0.031,0.003,0.0002,0.74647796,0.21599105,0.0,0.00246978,0.0
9266,0.7501,0.2155,0.031,0.003,0.0002,0.7452142,0.21744618,0.0,0.004992623,0.0
9267,0.7501,0.2155,0.031,0.003,0.0002,0.73918253,0.22875859,0.0,0.0017564371,0.0
9268,0.9686,0.0309,0.0005,0.0,0.0,0.964978,0.029518105,0.0,0.0,0.0
9269,0.7501,0.2155,0.031,0.003,0.0002,0.74812335,0.21466976,0.0,0.0,0.0
9270,0.7501,0.2155,0.031,0.003,0.0002,0.748044,0.21632926,0.0,0.0,0.0
9271,0.7501,0.2155,0.031,0.003,0.0002,0.74739844,0.21736027,0.0,0.0,0.0
9272,0.9686,0.0309,0.0005,0.0,0.0,0.962919,0.033640802,0.0,0.0,0.0
9273,0.7501,0.2155,0.031,0.003,0.0002,0.74787575,0.21537086,0.0,0.0,0.0
9274,0.7501,0.2155,0.031,0.003,0.0002,0.7497348,0.21548617,0.0,0.0,0.0
9275,0.7501,0.2155,0.031,0.003,0.0002,0.74499154,0.22021502,0.0,0.0,0.0
9276,0.7501,0.2155,0.031,0.003,0.0002,0.74274015,0.21805492,0.0,0.0,0.0
9277,0.9686,0.0309,0.0005,0.0,0.0,0.9668635,0.030031662,0.0,0.0,0.0
9278,0.9686,0.0309,0.0005,0.0,0.0,0.9628724,0.03374795,0.0,0.0,0.0
9279,0.7501,0.2155,0.031,0.003,0.0002,0.75008976,0.21597828,0.0,0.0,0.0
9280,0.9686,0.0309,0.0005,0.0,0.0,0.9681585,0.028042518,0.0,0.0,0.0
9281,0.9686,0.0309,0.0005,0.0,0.0,0.9677483,0.029766984,0.0,0.0,0.0
9282,0.9686,0.0309,0.0005,0.0,0.0,0.9666727,0.033241715,0.0,0.0,0.0
9283,0.7501,0.2155,0.031,0.003,0.0002,0.7997167,0.17497098,0.0,0.0,0.0
9284,0.9686,0.0309,0.0005,0.0,0.0,0.96760166,0.03008975,0.0,0.0,0.0
9285,0.7501,0.2155,0.031,0.003,0.0002,0.7490374,0.21388295,0.0,0.0,0.0
9286,0.7501,0.2155,0.031,0.003,0.0002,0.74979645,0.21601336,0.0,0.0,0.0
9287,0.9686,0.0309,0.0005,0.0,0.0,0.9562176,0.03362902,0.0,0.0,0.0
9288,0.9686,0.0309,0.0005,0.0,0.0,0.96136105,0.034984544,0.0,0.0,0.0
9289,0.7501,0.2155,0.031,0.003,0.0002,0.74976826,0.21551807,0.0,0.0,0.0
9290,0.7501,0.2155,0.031,0.003,0.0002,0.7500607,0.215411,0.0,0.0,0.0
9291,0.7501,0.2155,0.031,0.003,0.0002,0.7498592,0.21610636,0.0,0.0,0.0
9292,0.7501,0.2155,0.031,0.003,0.0002,0.7464515,0.218339,0.0,0.0,0.0
9293,0.7501,0.2155,0.031,0.003,0.0002,0.74521714,0.21745189,0.0,0.00482093,0.0
9294,0.9686,0.0309,0.0005,0.0,0.0,0.96734273,0.030756101,0.0,0.0,0.0
9295,0.9686,0.0309,0.0005,0.0,0.0,0.95581996,0.03313249,0.0,0.0,0.0
9296,0.7501,0.2155,0.031,0.003,0.0002,0.7463658,0.21578205,0.0,0.0033796579,0.0
9297,0.7501,0.2155,0.031,0.003,0.0002,0.74973154,0.21611015,0.0,0.0,0.0
9298,0.9686,0.0309,0.0005,0.0,0.0,0.9707576,0.02821879,0.0,0.0,0.0
9299,0.9686,0.0309,0.0005,0.0,0.0,0.96717787,0.031564318,0.0,0.0,0.0
9300,0.9686,0.0309,0.0005,0.0,0.0,0.96747446,0.031276155,0.0,0.0,0.0
9301,0.9686,0.0309,0.0005,0.0,0.0,0.96685046,0.032344896,0.0,0.0,0.0
9302,0.9686,0.0309,0.0005,0.0,0.0,0.9588239,0.025625661,0.0,0.0,0.0
9303,0.9686,0.0309,0.0005,0.0,0.0,0.9673636,0.03098702,0.0,0.0,0.0
9304,0.9686,0.0309,0.0005,0.0,0.0,0.9675814,0.030151192,0.0,0.0,0.0
9305,0.7501,0.2155,0.031,0.003,0.0002,0.9518727,0.043686107,0.0,0.0,0.0
9306,0.9686,0.0309,0.0005,0.0,0.0,0.96350706,0.0384032,0.0,0.0,0.0
9307,0.7501,0.2155,0.031,0.003,0.0002,0.7501911,0.21513158,0.0,0.0,0.0
9308,0.9686,0.0309,0.0005,0.0,0.0,0.9636712,0.034493957,0.0,0.0,0.0
9309,0.7501,0.2155,0.031,0.003,0.0002,0.7445455,0.21800953,0.0,0.005321525,0.0
9310,0.9686,0.0309,0.0005,0.0,0.0,0.9681486,0.028114125,0.0,0.0,0.0
9311,0.9686,0.0309,0.0005,0.0,0.0,0.9678693,0.029525913,0.0,0.0,0.0
9312,0.7501,0.2155,0.031,0.003,0.0002,0.74658746,0.21932714,0.0,0.0,0.0
9313,0.9686,0.0309,0.0005,0.0,0.0,0.96448886,0.033829696,0.0,0.0,0.0
9314,0.7501,0.2155,0.031,0.003,0.0002,0.75023276,0.21522297,0.0,0.0,0.0
9315,0.9686,0.0309,0.0005,0.0,0.0,0.95885134,0.036221944,0.0,0.0,0.0
9316,0.7501,0.2155,0.031,0.003,0.0002,0.750137,0.21477723,0.0,0.0,0.0
9317,0.7501,0.2155,0.031,0.003,0.0002,0.74979806,0.21596564,0.0,0.0,0.0
9318,0.9686,0.0309,0.0005,0.0,0.0,0.9670417,0.03079689,0.0,0.0,0.0
9319,0.7501,0.2155,0.031,0.003,0.0002,0.7499939,0.2153544,0.0,0.0,0.0
9320,0.9686,0.0309,0.0005,0.0,0.0,0.95894563,0.04072854,0.0,0.0,0.0
9321,0.7501,0.2155,0.031,0.003,0.0002,0.7498748,0.2154684,0.0,0.0,0.0
9322,0.9686,0.0309,0.0005,0.0,0.0,0.94842935,0.048998304,0.0,0.0,0.0
9323,0.9686,0.0309,0.0005,0.0,0.0,0.966624,0.030237984,0.0,0.0,0.0
9324,0.7501,0.2155,0.031,0.003,0.0002,0.95000064,0.041257177,0.0,0.0,0.0
9325,0.9686,0.0309,0.0005,0.0,0.0,0.96861875,0.029764425,0.0,0.0,0.0
9326,0.7501,0.2155,0.031,0.003,0.0002,0.7465305,0.21536057,0.0,0.0033485014,0.0
9327,0.9686,0.0309,0.0005,0.0,0.0,0.9687779,0.028992806,0.0,0.0,0.0
9328,0.7501,0.2155,0.031,0.003,0.0002,0.7454796,0.21715213,0.0,0.0045333747,0.0
9329,0.9686,0.0309,0.0005,0.0,0.0,0.96748984,0.032651406,0.0,0.0,0.0
9330,0.9686,0.0309,0.0005,0.0,0.0,0.9589451,0.040728815,0.0,0.0,0.0
9331,0.7501,0.2155,0.031,0.003,0.0002,0.7468981,0.21308772,0.0,0.0019618403,0.0
9332,0.9686,0.0309,0.0005,0.0,0.0,0.9680016,0.029092327,0.0,0.0,0.0
9333,0.9686,0.0309,0.0005,0.0,0.0,0.96766156,0.031059165,0.0,0.0,0.0
9334,0.9686,0.0309,0.0005,0.0,0.0,0.9690945,0.029129013,0.0,0.0,0.0
9335,0.7501,0.2155,0.031,0.003,0.0002,0.74960726,0.21598437,0.0,0.0,0.0
9336,0.9686,0.0309,0.0005,0.0,0.0,0.96756345,0.03097986,0.0,0.0,0.0
9337,0.9686,0.0309,0.0005,0.0,0.0,0.9634541,0.034922007,0.0,0.0,0.0
9338,0.9686,0.0309,0.0005,0.0,0.0,0.9584882,0.03655888,0.0,0.0,0.0
9339,0.9686,0.0309,0.0005,0.0,0.0,0.9603696,0.03640077,0.0,0.0,0.0
9340,0.9686,0.0309,0.0005,0.0,0.0,0.96749306,0.030529268,0.0,0.0,0.0
9341,0.9686,0.0309,0.0005,0.0,0.0,0.9623711,0.03249183,0.0,0.0,0.0
9342,0.9686,0.0309,0.0005,0.0,0.0,0.96204454,0.034171402,0.0,0.0,0.0
9343,0.7501,0.2155,0.031,0.003,0.0002,0.7465366,0.21477903,0.0,0.0021547321,0.0
9344,0.9686,0.0309,0.0005,0.0,0.0,0.96833205,0.028100565,0.0,0.0,0.0
9345,0.7501,0.2155,0.031,0.003,0.0002,0.7494494,0.2161279,0.0,0.0,0.0
9346,0.7501,0.2155,0.031,0.003,0.0002,0.75022,0.21429768,0.0,0.0,0.0
9347,0.9686,0.0309,0.0005,0.0,0.0,0.9679962,0.029104427,0.0,0.0,0.0
9348,0.9686,0.0309,0.0005,0.0,0.0,0.9674615,0.03013542,0.0,0.0,0.0
9349,0.9686,0.0309,0.0005,0.0,0.0,0.96307385,0.03337776,0.0,0.0,0.0
9350,0.9686,0.0309,0.0005,0.0,0.0,0.95812154,0.035210527,0.0,0.0,0.0
9351,0.9686,0.0309,0.0005,0.0,0.0,0.96860385,0.02714511,0.0,0.0,0.0
9352,0.7501,0.2155,0.031,0.003,0.0002,0.7496358,0.21428025,0.0,0.0,0.0
9353,0.9686,0.0309,0.0005,0.0,0.0,0.7881625,0.17879227,0.0,0.0,0.0
9354,0.9686,0.0309,0.0005,0.0,0.0,0.96840036,0.028301086,0.0,0.0,0.0
9355,0.9686,0.0309,0.0005,0.0,0.0,0.9595549,0.037281618,0.0,0.0,0.0
9356,0.7501,0.2155,0.031,0.003,0.0002,0.74692786,0.21800692,0.0,0.0,0.0
9357,0.7501,0.2155,0.031,0.003,0.0002,0.7500543,0.21524134,0.0,0.0,0.0
9358,0.9686,0.0309,0.0005,0.0,0.0,0.9573679,0.035344206,0.0,0.0,0.0
9359,0.7501,0.2155,0.031,0.003,0.0002,0.74473214,0.2191228,0.0,0.00760244,0.0
9360,0.7501,0.2155,0.031,0.003,0.0002,0.7505328,0.21462756,0.0,0.0,0.0
9361,0.9686,0.0309,0.0005,0.0,0.0,0.9694764,0.029262912,0.0,0.0,0.0
9362,0.7501,0.2155,0.031,0.003,0.0002,0.7449178,0.21939233,0.0,0.0,0.0
9363,0.9686,0.0309,0.0005,0.0,0.0,0.9660115,0.03316094,0.0,0.0,0.0
9364,0.7501,0.2155,0.031,0.003,0.0002,0.745148,0.21657707,0.0,0.0044631884,0.0
9365,0.7501,0.2155,0.031,0.003,0.0002,0.74953777,0.21581553,0.0,0.0,0.0
9366,0.9686,0.0309,0.0005,0.0,0.0,0.96636033,0.03409224,0.0,0.0,0.0
9367,0.7501,0.2155,0.031,0.003,0.0002,0.75108165,0.21239261,0.0,0.0,0.0
9368,0.7501,0.2155,0.031,0.003,0.0002,0.8612805,0.084196664,0.0,0.0,0.0
9369,0.9686,0.0309,0.0005,0.0,0.0,0.965693,0.0321349,0.0,0.0,0.0
9370,0.9686,0.0309,0.0005,0.0,0.0,0.9670467,0.030581072,0.0,0.0,0.0
9371,0.7501,0.2155,0.031,0.003,0.0002,0.9433315,0.05577997,0.0,0.0,0.0
9372,0.7501,0.2155,0.031,0.003,0.0002,0.7490072,0.2147341,0.0,0.0,0.0
9373,0.7501,0.2155,0.031,0.003,0.0002,0.74367094,0.2199668,0.0,0.007866945,0.0
9374,0.7501,0.2155,0.031,0.003,0.0002,0.75018203,0.21515115,0.0,0.0,0.0
9375,0.9686,0.0309,0.0005,0.0,0.0,0.9676286,0.030126259,0.0,0.0,0.0
9376,0.7501,0.2155,0.031,0.003,0.0002,0.75048625,0.2145475,0.0,0.0,0.0
9377,0.7501,0.2155,0.031,0.003,0.0002,0.7429291,0.21908307,0.0,0.0,0.0
9378,0.7501,0.2155,0.031,0.003,0.0002,0.749054,0.21553078,0.0,0.0,0.0
9379,0.9686,0.0309,0.0005,0.0,0.0,0.9669806,0.03226797,0.0,0.0,0.0
9380,0.7501,0.2155,0.031,0.003,0.0002,0.7449559,0.21730682,0.0,0.004948059,0.0
9381,0.7501,0.2155,0.031,0.003,0.0002,0.74997497,0.21534963,0.0,0.0,0.0
9382,0.7501,0.2155,0.031,0.003,0.0002,0.7487629,0.21347019,0.0,0.00037379563,0.0
9383,0.7501,0.2155,0.031,0.003,0.0002,0.74544704,0.21523072,0.0,0.0036522634,0.0
9384,0.7501,0.2155,0.031,0.003,0.0002,0.7463664,0.21708308,0.0,0.0,0.0
9385,0.7501,0.2155,0.031,0.003,0.0002,0.7501962,0.21494196,0.0,0.0,0.0
9386,0.9686,0.0309,0.0005,0.0,0.0,0.95899355,0.034202974,0.0,0.0,0.0
9387,0.9686,0.0309,0.0005,0.0,0.0,0.9701456,0.027325865,0.0,0.0,0.0
9388,0.9686,0.0309,0.0005,0.0,0.0,0.9594264,0.03674006,0.0,0.0,0.0
9389,0.9686,0.0309,0.0005,0.0,0.0,0.96722174,0.03164859,0.0,0.0,0.0
9390,0.9686,0.0309,0.0005,0.0,0.0,0.90081966,0.08798681,0.0,0.0,0.0
9391,0.9686,0.0309,0.0005,0.0,0.0,0.96895444,0.028688125,0.0,0.0,0.0
9392,0.7501,0.2155,0.031,0.003,0.0002,0.77298456,0.19869158,0.0,0.0,0.0
9393,0.9686,0.0309,0.0005,0.0,0.0,0.95660025,0.03369399,0.0,0.0,0.0
9394,0.7501,0.2155,0.031,0.003,0.0002,0.7501484,0.21507747,0.0,0.0,0.0
9395,0.7501,0.2155,0.031,0.003,0.0002,0.7496953,0.21563804,0.0,0.0,0.0
9396,0.9686,0.0309,0.0005,0.0,0.0,0.96474487,0.03340455,0.0,0.0,0.0
9397,0.9686,0.0309,0.0005,0.0,0.0,0.9620513,0.033269364,0.0,0.0,0.0
9398,0.7501,0.2155,0.031,0.003,0.0002,0.7497067,0.2160507,0.0,0.0,0.0
9399,0.7501,0.2155,0.031,0.003,0.0002,0.7498785,0.21520373,0.0,0.0,0.0
9400,0.7501,0.2155,0.031,0.003,0.0002,0.7498058,0.21604733,0.0,0.0,0.0
9401,0.7501,0.2155,0.031,0.003,0.0002,0.7501837,0.21525712,0.0,0.0,0.0
9402,0.9686,0.0309,0.0005,0.0,0.0,0.9630004,0.03354612,0.0,0.0,0.0
9403,0.7501,0.2155,0.031,0.003,0.0002,0.748204,0.21512493,0.0,0.0,0.0
9404,0.7501,0.2155,0.031,0.003,0.0002,0.7501919,0.21204074,0.0,0.0,0.0
9405,0.7501,0.2155,0.031,0.003,0.0002,0.749902,0.21626346,0.0,0.0,0.0
9406,0.9686,0.0309,0.0005,0.0,0.0,0.96816176,0.028512746,0.0,0.0,0.0
9407,0.9686,0.0309,0.0005,0.0,0.0,0.96330523,0.0386872,0.0,0.0,0.0
9408,0.7501,0.2155,0.031,0.003,0.0002,0.75030243,0.21510176,0.0,0.0,0.0
9409,0.7501,0.2155,0.031,0.003,0.0002,0.7480106,0.2152916,0.0,0.00091054104,0.0
9410,0.9686,0.0309,0.0005,0.0,0.0,0.9692726,0.028982919,0.0,0.0,0.0
9411,0.9686,0.0309,0.0005,0.0,0.0,0.9678619,0.02942551,0.0,0.0,0.0
9412,0.7501,0.2155,0.031,0.003,0.0002,0.74983144,0.21643421,0.0,0.0,0.0
9413,0.9686,0.0309,0.0005,0.0,0.0,0.9679986,0.02909736,0.0,0.0,0.0
9414,0.7501,0.2155,0.031,0.003,0.0002,0.7453705,0.2182722,0.0,0.0,0.0
9415,0.7501,0.2155,0.031,0.003,0.0002,0.74638164,0.2181013,0.0,0.0,0.0
9416,0.9686,0.0309,0.0005,0.0,0.0,0.9681593,0.028042581,0.0,0.0,0.0
9417,0.7501,0.2155,0.031,0.003,0.0002,0.74582404,0.21521078,0.0,0.0,0.0
9418,0.7501,0.2155,0.031,0.003,0.0002,0.7496034,0.2165756,0.0,0.0,0.0
9419,0.7501,0.2155,0.031,0.003,0.0002,0.74336916,0.22142057,0.0,0.009733958,0.0
9420,0.7501,0.2155,0.031,0.003,0.0002,0.7508649,0.21081674,0.0,0.0,0.0
9421,0.9686,0.0309,0.0005,0.0,0.0,0.96351653,0.035825144,0.0,0.0,0.0
9422,0.7501,0.2155,0.031,0.003,0.0002,0.74980366,0.21396185,0.0,0.0,0.0
9423,0.9686,0.0309,0.0005,0.0,0.0,0.9562675,0.03376457,0.0,0.0,0.0
9424,0.7501,0.2155,0.031,0.003,0.0002,0.7461591,0.21595997,0.0,0.004315937,0.0
9425,0.9686,0.0309,0.0005,0.0,0.0,0.9607389,0.038116705,0.0,0.0,0.0
9426,0.9686,0.0309,0.0005,0.0,0.0,0.95498896,0.043996595,0.0,0.0,0.0
9427,0.9686,0.0309,0.0005,0.0,0.0,0.9541889,0.037511654,0.0,0.0,0.0
9428,0.7501,0.2155,0.031,0.003,0.0002,0.75014883,0.2150765,0.0,0.0,0.0
9429,0.9686,0.0309,0.0005,0.0,0.0,0.9689343,0.030926317,0.0,0.0,0.0
9430,0.9686,0.0309,0.0005,0.0,0.0,0.96413624,0.033713736,0.0,0.0,0.0
9431,0.7501,0.2155,0.031,0.003,0.0002,0.74626034,0.21590938,0.0,0.0,0.0
9432,0.9686,0.0309,0.0005,0.0,0.0,0.9628122,0.0335113,0.0,0.0,0.0
9433,0.7501,0.2155,0.031,0.003,0.0002,0.7497715,0.21565552,0.0,0.0,0.0
9434,0.9686,0.0309,0.0005,0.0,0.0,0.963973,0.03410772,0.0,0.0,0.0
9435,0.7501,0.2155,0.031,0.003,0.0002,0.7448388,0.21721579,0.0,0.0050250553,0.0
9436,0.7501,0.2155,0.031,0.003,0.0002,0.7484046,0.21487992,0.0,0.0,0.0
9437,0.9686,0.0309,0.0005,0.0,0.0,0.96272933,0.033653896,0.0,0.0,0.0
9438,0.9686,0.0309,0.0005,0.0,0.0,0.9676459,0.030875638,0.0,0.0,0.0
9439,0.7501,0.2155,0.031,0.003,0.0002,0.7484089,0.21292986,0.0,0.0,0.0
9440,0.9686,0.0309,0.0005,0.0,0.0,0.961552,0.03713994,0.0,0.0,0.0
9441,0.7501,0.2155,0.031,0.003,0.0002,0.7466386,0.21822949,0.0,0.0,0.0
9442,0.9686,0.0309,0.0005,0.0,0.0,0.9679296,0.029182222,0.0,0.0,0.0
9443,0.9686,0.0309,0.0005,0.0,0.0,0.9578836,0.042224016,0.0,0.0,0.0
9444,0.7501,0.2155,0.031,0.003,0.0002,0.7474187,0.21524565,0.0,0.002050789,0.0
9445,0.7501,0.2155,0.031,0.003,0.0002,0.7494575,0.21343116,0.0,0.0,0.0
9446,0.9686,0.0309,0.0005,0.0,0.0,0.9679382,0.029156424,0.0,0.0,0.0
9447,0.7501,0.2155,0.031,0.003,0.0002,0.7464542,0.21889772,0.0,0.0,0.0
9448,0.7501,0.2155,0.031,0.003,0.0002,0.74683416,0.2174903,0.0,0.0,0.0
9449,0.9686,0.0309,0.0005,0.0,0.0,0.95721865,0.03460885,0.0,0.0,0.0
9450,0.7501,0.2155,0.031,0.003,0.0002,0.74568224,0.2169849,0.0,0.0043451916,0.0
9451,0.9686,0.0309,0.0005,0.0,0.0,0.9622797,0.033481468,0.0,0.0,0.0
9452,0.7501,0.2155,0.031,0.003,0.0002,0.74956894,0.21428756,0.0,0.0,0.0
9453,0.9686,0.0309,0.0005,0.0,0.0,0.9679717,0.029054876,0.0,0.0,0.0
9454,0.9686,0.0309,0.0005,0.0,0.0,0.9631368,0.036124766,0.0,0.0,0.0
9455,0.7501,0.2155,0.031,0.003,0.0002,0.7463335,0.21577851,0.0,0.0,0.0
9456,0.9686,0.0309,0.0005,0.0,0.0,0.9678509,0.029174063,0.0,0.0,0.0
9457,0.9686,0.0309,0.0005,0.0,0.0,0.9626204,0.033461902,0.0,0.0,0.0
9458,0.7501,0.2155,0.031,0.003,0.0002,0.74704933,0.21779862,0.0,0.0,0.0
9459,0.7501,0.2155,0.031,0.003,0.0002,0.74977773,0.21418718,0.0,0.0,0.0
9460,0.7501,0.2155,0.031,0.003,0.0002,0.74557924,0.21691462,0.0,0.0042732526,0.0
9461,0.7501,0.2155,0.031,0.003,0.0002,0.7461554,0.2189679,0.0,0.0,0.0
9462,0.7501,0.2155,0.031,0.003,0.0002,0.7504397,0.214891,0.0,0.0,0.0
9463,0.9686,0.0309,0.0005,0.0,0.0,0.96691465,0.03247756,0.0,0.0,0.0
9464,0.9686,0.0309,0.0005,0.0,0.0,0.96759486,0.029961929,0.0,0.0,0.0
9465,0.7501,0.2155,0.031,0.003,0.0002,0.7471707,0.2174742,0.0,0.0,0.0
9466,0.7501,0.2155,0.031,0.003,0.0002,0.74958754,0.21618348,0.0,0.0,0.0
9467,0.9686,0.0309,0.0005,0.0,0.0,0.9638586,0.03379654,0.0,0.0,0.0
9468,0.9686,0.0309,0.0005,0.0,0.0,0.94879055,0.01938232,0.0,0.0,0.0
9469,0.9686,0.0309,0.0005,0.0,0.0,0.9567695,0.0436131,0.0,0.0,0.0
9470,0.7501,0.2155,0.031,0.003,0.0002,0.7484402,0.21577002,0.0,0.0,0.0
9471,0.9686,0.0309,0.0005,0.0,0.0,0.963284,0.038718753,0.0,0.0,0.0
9472,0.7501,0.2155,0.031,0.003,0.0002,0.75032246,0.213159,0.0,0.0,0.0
9473,0.7501,0.2155,0.031,0.003,0.0002,0.7495289,0.21588847,0.0,0.0,0.0
9474,0.7501,0.2155,0.031,0.003,0.0002,0.7442327,0.2181232,0.0,0.0022441652,0.0
9475,0.9686,0.0309,0.0005,0.0,0.0,0.96337235,0.03859203,0.0,0.0,0.0
9476,0.7501,0.2155,0.031,0.003,0.0002,0.7495802,0.21385647,0.0,0.0,0.0
9477,0.7501,0.2155,0.031,0.003,0.0002,0.7491435,0.21435493,0.0,0.0,0.0
9478,0.7501,0.2155,0.031,0.003,0.0002,0.7502621,0.21514425,0.0,0.0,0.0
9479,0.7501,0.2155,0.031,0.003,0.0002,0.74965906,0.2161967,0.0,0.0,0.0
9480,0.9686,0.0309,0.0005,0.0,0.0,0.9623887,0.033704024,0.0,0.0,0.0
9481,0.9686,0.0309,0.0005,0.0,0.0,0.9684731,0.028017763,0.0,0.0,0.0
9482,0.9686,0.0309,0.0005,0.0,0.0,0.9697535,0.029314626,0.0,0.0,0.0
9483,0.9686,0.0309,0.0005,0.0,0.0,0.9589323,0.036700174,0.0,0.0,0.0
9484,0.7501,0.2155,0.031,0.003,0.0002,0.7502973,0.21509686,0.0,0.0,0.0
9485,0.7501,0.2155,0.031,0.003,0.0002,0.74601805,0.21580161,0.0,0.0033682697,0.0
9486,0.7501,0.2155,0.031,0.003,0.0002,0.748707,0.21545503,0.0,0.0,0.0
9487,0.9686,0.0309,0.0005,0.0,0.0,0.9668621,0.032659486,0.0,0.0,0.0
9488,0.9686,0.0309,0.0005,0.0,0.0,0.9676014,0.030090738,0.0,0.0,0.0
9489,0.9686,0.0309,0.0005,0.0,0.0,0.9624367,0.033363108,0.0,0.0,0.0
9490,0.7501,0.2155,0.031,0.003,0.0002,0.7497268,0.21610624,0.0,0.0,0.0
9491,0.7501,0.2155,0.031,0.003,0.0002,0.7965134,0.18071723,0.0,0.0,0.0
9492,0.7501,0.2155,0.031,0.003,0.0002,0.751315,0.21539737,0.0,0.0,0.0
9493,0.7501,0.2155,0.031,0.003,0.0002,0.75003594,0.21539249,0.0,0.0,0.0
9494,0.7501,0.2155,0.031,0.003,0.0002,0.7453521,0.217223,0.0,0.0048379563,0.0
9495,0.9686,0.0309,0.0005,0.0,0.0,0.9673327,0.029561412,0.0,0.0,0.0
9496,0.7501,0.2155,0.031,0.003,0.0002,0.7466235,0.21783465,0.0,0.0,0.0
9497,0.9686,0.0309,0.0005,0.0,0.0,0.96179986,0.03407752,0.0,0.0,0.0
9498,0.9686,0.0309,0.0005,0.0,0.0,0.9670671,0.03117659,0.0,0.0,0.0
9499,0.7501,0.2155,0.031,0.003,0.0002,0.7579752,0.20669277,0.0,0.0,0.0
9500,0.7501,0.2155,0.031,0.003,0.0002,0.75010127,0.21522543,0.0,0.0,0.0
9501,0.7501,0.2155,0.031,0.003,0.0002,0.7495843,0.21624343,0.0,0.0,0.0
9502,0.9686,0.0309,0.0005,0.0,0.0,0.961423,0.033162788,0.0,0.0,0.0
9503,0.9686,0.0309,0.0005,0.0,0.0,0.9597507,0.033735283,0.0,0.0,0.0
9504,0.9686,0.0309,0.0005,0.0,0.0,0.9650506,0.033269715,0.0,0.0,0.0
9505,0.7501,0.2155,0.031,0.003,0.0002,0.74806184,0.2151999,0.0,0.0,0.0
9506,0.7501,0.2155,0.031,0.003,0.0002,0.74674654,0.21829715,0.0,0.0,0.0
9507,0.9686,0.0309,0.0005,0.0,0.0,0.95676947,0.04361121,0.0,0.0,0.0
9508,0.7501,0.2155,0.031,0.003,0.0002,0.7502332,0.21329649,0.0,0.0,0.0
9509,0.7501,0.2155,0.031,0.003,0.0002,0.74979985,0.21614952,0.0,0.0,0.0
9510,0.9686,0.0309,0.0005,0.0,0.0,0.9675957,0.030226372,0.0,0.0,0.0
9511,0.7501,0.2155,0.031,0.003,0.0002,0.74745417,0.216534,0.0,0.0,0.0
9512,0.9686,0.0309,0.0005,0.0,0.0,0.9559504,0.04317142,0.0,0.0,0.0
9513,0.7501,0.2155,0.031,0.003,0.0002,0.85218495,0.12511998,0.0,0.0,0.0
9514,0.7501,0.2155,0.031,0.003,0.0002,0.7503529,0.21567634,0.0,0.0,0.0
9515,0.9686,0.0309,0.0005,0.0,0.0,0.958076,0.035791364,0.0,0.0,0.0
9516,0.9686,0.0309,0.0005,0.0,0.0,0.9627681,0.0354789,0.0,0.0,0.0
9517,0.9686,0.0309,0.0005,0.0,0.0,0.96373534,0.03807585,0.0,0.0,0.0
9518,0.9686,0.0309,0.0005,0.0,0.0,0.9645349,0.032442465,0.0,0.0,0.0
9519,0.9686,0.0309,0.0005,0.0,0.0,0.9697175,0.029337887,0.0,0.0,0.0
9520,0.7501,0.2155,0.031,0.003,0.0002,0.7502746,0.21542825,0.0,0.0,0.0
9521,0.9686,0.0309,0.0005,0.0,0.0,0.96593493,0.028918754,0.0,0.0,0.0
9522,0.9686,0.0309,0.0005,0.0,0.0,0.9691304,0.029058885,0.0,0.0,0.0
9523,0.9686,0.0309,0.0005,0.0,0.0,0.96243775,0.033363122,0.0,0.0,0.0
9524,0.9686,0.0309,0.0005,0.0,0.0,0.96060365,0.03655796,0.0,0.0,0.0
9525,0.9686,0.0309,0.0005,0.0,0.0,0.96927637,0.028638624,0.0,0.0,0.0
9526,0.9686,0.0309,0.0005,0.0,0.0,0.95994055,0.039230656,0.0,0.0,0.0
9527,0.9686,0.0309,0.0005,0.0,0.0,0.95987,0.037109345,0.0,0.0,0.0
9528,0.9686,0.0309,0.0005,0.0,0.0,0.9701185,0.027016815,0.0,0.0,0.0
9529,0.7501,0.2155,0.031,0.003,0.0002,0.74635637,0.2160311,0.0,0.0043151043,0.0
9530,0.9686,0.0309,0.0005,0.0,0.0,0.95865643,0.036712345,0.0,0.0,0.0
9531,0.9686,0.0309,0.0005,0.0,0.0,0.9621713,0.03623305,0.0,0.0,0.0
9532,0.9686,0.0309,0.0005,0.0,0.0,0.96715486,0.032680877,0.0,0.0,0.0
9533,0.7501,0.2155,0.031,0.003,0.0002,0.7453626,0.21730268,0.0,0.004825795,0.0
9534,0.9686,0.0309,0.0005,0.0,0.0,0.96017957,0.03761281,0.0,0.0,0.0
9535,0.7501,0.2155,0.031,0.003,0.0002,0.7470217,0.21676448,0.0,0.0,0.0
9536,0.7501,0.2155,0.031,0.003,0.0002,0.74984455,0.21611764,0.0,0.0,0.0
9537,0.9686,0.0309,0.0005,0.0,0.0,0.9634545,0.03847706,0.0,0.0,0.0
9538,0.7501,0.2155,0.031,0.003,0.0002,0.75418174,0.20719212,0.0,0.0,0.0
9539,0.9686,0.0309,0.0005,0.0,0.0,0.9700221,0.027217604,0.0,0.0,0.0
9540,0.9686,0.0309,0.0005,0.0,0.0,0.9665308,0.03036626,0.0,0.0,0.0
